"Owning Library","Last Edit Date/Time","Call Number","Title","Author","Barcode","Circ Modifier","Price","Legacy Stat Cat 1 Value"
"TRRLS-BRANT","2020-04-22","NON FIC 799.12 B","The complete book of fly fishing","Brooks, Joe 1905-1972","30301000253837","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 799.244 B","The North American waterfowler","Bernsen, Paul S.","30301000316782","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 799.27 W V.2","Deer & deer hunting","Wegner, Robert 1943-","30301000059838","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808 C","Handbook of current English","Corder, Jim W. (Jim Wayne) 1929-1998","30301000173076","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808 F","Work and Life","Fowler, Margaret Williamson.","30301000079562","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808 T","A manual for writers of term papers, theses, and dissertations","Turabian, Kate L.","30301000086187","book","12.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808 W VOL. 1","Winning with words.",,"30301000184636","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808 W VOL. 2","Winning with words.",,"30301000184628","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808.02 G 1988","MLA handbook for writers of research papers.","Gibaldi, Joseph 1942-","30301000044426","book","25.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808.02 L","10,000 ideas for term papers, projects, and reports","Lamm, Kathryn","30301000057055","book","9.95","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808.02 L","Writing research papers : a complete guide","Lester, James D. Sr 1935-2006","30301000041992","book","5.95","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808.042 B","A writing apprenticeship","Brittin, Norman A.","30301000046785","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808.042 S","From thought to theme : a rhetoric and reader for college English","Smith, William Frank","30301000086229","book","10.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808.042 W","Writing clear paragraphs",,"30301000086237","book","15.35","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808.06 T","How to write book reports","Teitelbaum, Harry","30301000077764","book","6.95","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808.666 K","Successful writing at work","Kolin, Philip C.","30301000123832","book","5.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808.8 A","The remembered past, 1914-1945","Alvarez, Ronald A. F.","30301000079588","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 808.83 M","The Monster book of monsters",,"30301000155891","book","14.95","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 811 M","Lonesome cities","McKuen, Rod","30301000197604","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 811.54 L","The Longman anthology of contemporary American poetry",,"30301000053104","book","23.95","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 812.54 C","Words and music : an introduction to American musical comedy","Claeyssens, Astere E.","30301000079646","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 812.54 M","The square root of wonderful : a play","McCullers, Carson 1917-1967","30301000171237","book","20.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 813.52 L","The Sackett companion : a personal guide to the Sackett novels","L'Amour, Louis 1908-1988","30301000026191","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 814.54 R","A few minutes with Andy Rooney","Rooney, Andrew A.","30301000127551","book","15.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 814.54 V","At home : essays, 1982-1988","Vidal, Gore 1925-2012","30301000196549","book","18.95","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 821 O","The Oxford book of twentieth-century English verse",,"30301000049508","book","0.00","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 910.846 H","Unbelievably good deals and great adventures that you absolutely can't get unless you're over 50","Heilman, Joan Rattner.","31006002160547","book","163.95","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 917.306 T","2005 NASCAR travel planner",,"31006001166149","book","19.95","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 917.3061 T 2015","Traveling with your pet : the AAA petbook",,"31006500042379","book","18.95","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 917.5 P","Frommer's the Carolinas & Georgia","Porter, Darwin","31006001560788","book","18.99","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 917.5304 F 2016","Fodor's Washington, D.C.",,"31006500066493","book","19.99","PINES-FICTION"
"TRRLS-BRANT","2020-04-22","NON FIC 917.5907 F 2016","Fodor's Florida.",,"31006500066485","book","24.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","AUDIO CD 438.3 G","German",,"31006000759878","kit","25.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","AUDIO CD 491.783 R","Russian. level one","Raymond, Henry N.","31006002923803","audiobook","20.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","AUDIO CD BIO KYLE","American sniper [the autobiography of the most lethal sniper in U.S. military history]","Kyle, Chris 1974-2013","31006003131059","audiobook","29.98","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","AUDIO CD FIC ILE","Mortal fear","Iles, Greg","31006001872514","audiobook","19.99","PINES-GIFT"
"TRRLS-CAMDN","2020-04-02","AUDIO CD FIC SAN","Bad blood","Sandford, John 1944 February 23-","31006002739217","audiobook","19.78","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","AUDIO CD FIC TWA","Life on the Mississippi","Twain, Mark 1835-1910","31006002906410","audiobook","75.75","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","AUDIO CD NF 220.5 B","Bible on audio CD KJV Old Testament",,"31006002941748","audiobook","100.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","AUDIO MUSIC CD BIL 1987","Billboard top hits, 1987",,"31006001243880","music","15.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","AUDIO MUSIC CD CAR","Mariah Carey.","Carey, Mariah.","31006003257540","music","9.99","PINES-GIFT"
"TRRLS-CAMDN","2020-04-02","AUDIO MUSIC CD CHE","Cher - The greatest hits.",,"31006003239597","music","12.52","PINES-GIFT"
"TRRLS-CAMDN","2020-04-02","AUDIO MUSIC CD DAY","Can't fight fate","Dayne, Taylor.","31006003264280","music","8.02","PINES-GIFT"
"TRRLS-CAMDN","2020-04-02","AUDIO MUSIC CD JEW","Pieces of you","Jewel 1974-","31006003344405","music","3.99","PINES-GIFT"
"TRRLS-CAMDN","2020-04-02","AUDIO MUSIC CD JOP","Janis Joplin's greatest hits","Joplin, Janis.","31006003264249","music","6.99","PINES-GIFT"
"TRRLS-CAMDN","2020-04-02","BIO COLUMBUS","Columbus and the age of discovery","Dor-Ner, Zvi","30302000221352","book","39.50","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO CRICHTON","Travels","Crichton, Michael 1942-2008","30302000221295","book","17.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO DAHL","Roald Dahl : a biography","Treglown, Jeremy","30302000056634","book","25.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO DEAN","James Dean : the biography","Holley, Val","30302000103691","book","23.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO DU MAURIER","Daphne du Maurier : the secret life of the renowned storyteller","Forster, Margaret 1938-2016","30302000027510","book","25.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO EARHART","The sound of wings : the life of Amelia Earhart","Lovell, Mary S.","30302000218671","book","22.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO EASTWOOD","American rebel : the life of Clint Eastwood","Eliot, Marc","31006002726602","book","25.99","PINES-GIFT"
"TRRLS-CAMDN","2020-04-02","BIO EMINEM","The way I am","Eminem 1972-","31006002925279","book","40.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO FEY","Bossypants","Fey, Tina 1970-","31006003098688","book","26.99","PINES-GIFT"
"TRRLS-CAMDN","2020-04-02","BIO FREY","A million little pieces","Frey, James 1969-","31006000603597","book","22.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO FUNICELLO","A dream is a wish your heart makes : my story","Funicello, Annette","30302000243448","book","22.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO GOODALL","Through a window : my thirty years with the chimpanzees of Gombe","Goodall, Jane 1934-","30302000219828","book","0.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO JOSEPHUS","Flavius Josephus : eyewitness to Rome's first-century conquest of Judea","Hadas-Lebel, Mireille","30302000024202","book","0.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO KENNEDY","The Kennedys : an American drama","Collier, Peter 1939-2019","30302000309074","book","0.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO KING","Martin Luther King","Smith, Sande.","30302000458004","book","14.98","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO MARSHALL","John Marshall : definer of a nation","Smith, Jean Edward","30302000192306","book","35.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO NICHOLS","Beyond Uhura : Star trek and other memories","Nichols, Nichelle","30302000310205","book","22.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO OBAMA","Barack Obama for beginners : an essential guide","Neer, Bob.","31006002920056","book","7.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO ROCKEFELLER","Titan : the life of John D. Rockefeller, Sr","Chernow, Ron","30302000424840","book","30.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO ROOSEVELT","Leadership the Eleanor Roosevelt way : timeless strategies from the first lady of courage","Gerber, Robin.","31006002467397","book","14.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO TEBOW","Through my eyes","Tebow, Tim 1987-","31006002641462","book","26.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO TRUMP","Trump : the art of the deal","Trump, Donald 1946-","30302000347884","book","15.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO WALKER","Alice Walker","Gentry, Tony","31006003438835","book","14.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO WALKER","Anything we love can be saved : a writer's activism","Walker, Alice 1944-","30302000336374","book","23.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","BIO WALLS","The glass castle : a memoir","Walls, Jeannette.","31006001495514","book","25.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY 567.9 M","Dinosaurs","Maccarone, Grace","31006002740264","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY 599.5 B","Dolphins!","Bokoske, Sharon.","31006002016749","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY A","Mama and me","Aigner-Clark, Julie","31006001163245","book","5.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ABB","Abby's first book of shapes.",,"31006001874320","book","8.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ABC","ABC 123.",,"31006003048477","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ABC","ABC toy chest : featuring Jim Henson's Sesame Street Muppets","Korr, David","31006001998160","book","5.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ACK","A berry bitty ballet","Ackelsberg, Amy.","31006002674034","book","4.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ACR","Baby signs for mealtime","Acredolo, Linda P.","31006000940155","book","6.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ADL","Mama played baseball","Adler, David A.","31006000482851","book","16.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY AIG","See & spy counting","Aigner-Clark, Julie","31006001533215","book","6.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY AIG","Sweet dreams, Mimi","Aigner-Clark, Julie","31006002464006","book","5.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ALB","Elmo's first babysitter","Albee, Sarah","31006003213709","book","1.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ALB","Sesame Street post office","Albee, Sarah","31006003416344","book","10.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY AND","Captain Flinn and the pirate dinosaurs","Andreae, Giles 1966-","31006001532324","book","16.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY AND","Giraffes can't dance : number rumba counting book","Andreae, Giles 1966-","31006500002795","book","7.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ARN","A pet for Fly Guy","Arnold, Tedd","31006500011598","book","16.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ARN","Fly Guy presents : sharks","Arnold, Tedd","31006003014156","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ARN","Fly Guy presents: bats","Arnold, Tedd","31006500053038","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ARN","Fly Guy vs. the fly swatter","Arnold, Tedd.","31006002659761","book","6.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ARN","Hi! Fly Guy","Arnold, Tedd.","31006001216704","book","5.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ARN","Hooray for Fly Guy!","Arnold, Tedd.","31006002478154","book","0.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ASC","Happy birthday, moon","Asch, Frank","31006002051639","book","6.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY AT","At the zoo.",,"31006002073187","book","1.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ATK","Water everywhere","Atkins, Jill.","31006002920643","book","15.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY AWD","Day of the diesels",,"31006002692333","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY B","Opposites","Boynton, Sandra.","31006000940452","book","5.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY B","Santa's Christmas journey","Brooke, Roger","30302000099543","book","0.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BAH","My ABC signs of animal friends","Bahan, Benjamin J.","30302000394548","book","8.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BAN","Special delivery!","Banks, Steven 1954-","31006001997394","book","4.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BAR","Barbie : a fashion fairytale","Man-Kong, Mary","31006003438439","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BAR","Barbie.com : kitty's surprise","Richards, Barbara","31006001512797","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BAR","Dinos on the move","Bardaus, Anna W.","31006003644143","book","12.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BAR","Flower fairies of the spring","Barker, Cicely Mary.","31006500004692","book","17.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BED","Big Bear, Little Bear","Bedford, David 1969-","31006003252566","book","6.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BEI","Dora goes for a ride","Beinstein, Phoebe.","31006002605954","book","4.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BER","Bears on wheels","Berenstain, Stan 1923-2005","31006002758134","book","7.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BER","Berenstains' A book","Berenstain, Stan 1923-2005","31006002978153","book","5.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BIC","God made us : touch, feel and see!","Bicknell, Joanna","31006003255296","book","7.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BIG","Big Bird's guessing game about shapes.",,"31006002740173","book","5.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BIR","Wonder Woman ABCs","Bird, Benjamin 1978-","31006500022942","book","5.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BOY","Pajama time!","Boynton, Sandra.","31006001847110","book","6.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BRI","Phonics fun : reading program, pack 1","Bridwell, Norman","31006001872118","book","5.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BRO","Arthur's reading race","Brown, Marc Tolon.","31006003227295","book","5.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BRO","I like bugs","Brown, Margaret Wise 1910-1952","31006000262915","book","10.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY BUC","Christmas in the manger","Buck, Nola.","31006002972677","book","6.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY CAP","Bathtime for Biscuit","Capucilli, Alyssa Satin 1957-","31006003089125","book","3.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY CEC","Here come the little sisters!","Cecil, Lauren.","31006003049921","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY COL","Colors, shapes, and more.",,"31006003048022","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY CON","Colors","Cony, Sue.","31006002006203","book","4.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY COO","Cookie's first book of numbers.",,"31006001847136","book","1.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY COO","Miss Rumphius : story and pictures","Cooney, Barbara 1917-2000","30302000106652","book","8.85","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY COO","Polar animals","Cooper, Wade.","31006003086394","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY COU","Counting.",,"31006003301058","book","4.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY DEA","Dear dragon's day with father","Hillert, Margaret","31006002942613","book","19.93","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY DEA","Pete the Cat : Pete at the beach","Dean, James 1957-","31006003019957","book","16.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY DEA","Pete the Cat : Pete at the beach","Dean, James 1957-","31006003035136","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY DEA","Pete the Cat : play ball!","Dean, James 1957-","31006003037603","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY DIS","A to Z.",,"31006003089455","book","4.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY DIS","Doc McStuffins",,"31006003310307","book","5.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY DOR","Dora's detective adventure.",,"31006003089331","book","8.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY EAS","Big dog-- little dog","Eastman, P. D. (Philip D.)","31006002022622","book","5.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ELI","Flying high","Eliopulos, Nick.","31006003213287","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY ELM","Elmo's guessing game about colors.",,"31006003213808","book","1.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY F","The Easter bunny that overslept","Friedrich, Priscilla.","31006002036093","book","18.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY FEL","Clifford loves me!","Feldman, Thea","31006003237179","book","3.50","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY FIS","Fishy tales",,"31006003349909","book","12.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY FIV","Five shiny stars.",,"31006003089406","book","7.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY FOR","Olivia Goes to the Library","Forte, Lauren","31006002633873","book","16.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY FRA","Meet the Autobots","Frantz, Jennifer 1976-","31006002571529","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY FUJ","Please and thank you","Fujimoto, Michi.","31006003296084","book","5.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY GAM","Good night, America","Gamble, Adam","31006001992221","book","8.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY GOD","God created me.",,"31006003202405","book","4.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HAP","All stuffed up","Hapka, Cathy","31006003019775","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HAW","The snowbelly family of Chillyville Inn","Hawkinson, Cheryl","31006001238294","book","10.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HEI","Mike Swan, sink or swim","Heiligman, Deborah","31006002945616","book","4.50","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HER","Time for school","Herman, Gail.","31006002073179","book","3.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HIL","Happy birthday, dear dragon","Hillert, Margaret","31006002945269","book","18.60","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HIL","I need you, dear dragon","Hillert, Margaret","31006002945541","book","18.60","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HIL","It's circus time, dear dragon","Hillert, Margaret","31006002945376","book","18.60","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HIL","Let's go, dear dragon","Hillert, Margaret","31006002945400","book","18.60","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HIL","Little Red Riding Hood","Hillert, Margaret","31006002943421","book","19.63","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HIL","The three bears","Hillert, Margaret","31006002943389","book","19.63","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HOF","Stanley","Hoff, Syd 1912-2004","31006002937332","book","3.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HOO","Sesame Street school","Hood, Susan 1954-","31006001874361","book","12.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HOU","Diary of a worm : teacher's pet","Houran, Lori Haskins","31006003021326","book","16.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HOW","Big Bird's basket","Howard, Lee.","31006002941045","book","2.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HSU","Splat the Cat : up in the air at the fair","Lin, Amy Hsu","31006500007026","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY HSU","Splat the Cat with a bang and a clang","Hsu Lin, Amy.","31006003037447","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY KAT","My big boy undies","Katz, Karen","31006002693018","book","7.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY KAT","My big girl undies","Katz, Karen","31006002692960","book","7.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY KAT","My first book of super-villains : learn the difference between right and wrong",,"31006500034657","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY KAT","Super heroes book of opposites","Katz, David","31006003024817","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY KAT","Zoom, zoom, baby!","Katz, Karen","31006500013610","book","6.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY KEL","Spider on the floor","Kelley, True.","31006000940114","book","6.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY KIR","Miss Spider's family album","Kirk, David 1955-","31006003304896","book","7.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY KRA","Only one you","Kranz, Linda 1955-","31006003051836","book","7.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY LEI","Joseph's new coat","Leininger, James R.","31006002884070","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY LES","In a people house","LeSieg, Theo. 1904-1991","31006001999127","book","5.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY LEW","Clifford's loose tooth","Lewison, Wendy Cheyette","31006002536399","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY LIG","Diggers go","Light, Steve.","31006003024411","book","9.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY LIN","Dora's sweet adventure : a scratch & sniff board book","Lindner, Brooke.","31006003088895","book","7.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY LIN","Thursday","Lindeen, Mary.","31006002915098","book","25.65","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY LIO","Colors, numbers, letters : [3 books in 1]","Lionni, Leo 1910-1999","31006002548808","book","10.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY LIO","Lion cubs.",,"31006003319662","book","4.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY LIT","Pete the cat saves Christmas","Litwin, Eric.","31006003068046","book","17.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY LOP","Put me in the zoo","Lopshire, Robert.","31006003376118","book","4.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY MAC","The Kree-Skrull war","Macri, Thomas","31006003027059","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY MAY","A green, green garden","Mayer, Mercer 1943-","31006001862945","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY MCC","A fly went by","McClintock, Marshall 1906-1967","31006002019321","book","8.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY MCK","Snow","McKie, Roy","31006002470219","book","5.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY MCM","Fluffy goes to school","McMullan, Kate","31006000432757","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY MEY","Happy Hanukkah, Curious George","Meyer, Emily Flaschner.","31006003076122","book","7.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY MON","Let's go on a class trip","Monica, Carol.","31006003416708","book","8.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY MON","My ""d"" book","Moncure, Jane Belk","31006000936062","book","10.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY MON","My m book","Moncure, Jane Belk","31006000936260","book","10.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY MOO","The night before Christmas.","Moore, Clement Clarke 1779-1863","31006001379031","book","5.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY MOR","May I please have a cookie?","Morris, J. E. (Jennifer E.)","31006001878677","book","2.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY McC","Raptors!","McCourt, Lisa","31006001997485","book","3.00","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY NAY","A tree can be ...","Nayer, Judy.","31006001198548","book","4.95","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY NIG","Nighty-night.",,"31006001874718","book","2.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY OCO","Spectacular spectacles","O'Connor, Jane","31006001878693","book","3.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY P","Amelia Bedelia under construction","Parish, Herman.","31006001482652","book","15.99","PINES-FICTION"
"TRRLS-CAMDN","2020-04-02","EASY P","Lucky bear","Phillips, Joan","30302000353635","book","7.00","PINES-FICTION"
